tf,ticker,entry,exit,pnl,status,rules,regime,sample
H4,GAZP,2024-08-14 05:00:00,2024-08-14 13:00:00,-10316.44,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,IS
H4,GAZP,2024-09-17 13:00:00,2024-09-18 09:00:00,-6951.85,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
H4,GAZP,2025-03-04 13:00:00,2025-03-05 01:00:00,-16493.78,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,GAZP,2025-04-01 01:00:00,2025-04-01 09:00:00,-40699.06,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,GAZP,2025-04-10 09:00:00,2025-04-10 13:00:00,-15852.28,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,GAZP,2025-06-13 01:00:00,2025-06-15 05:00:00,3503.09,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,GAZP,2025-08-18 17:00:00,2025-08-20 09:00:00,-20089.64,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
H4,GAZP,2025-11-18 05:00:00,2025-11-18 17:00:00,-9306.06,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,GAZP,2025-12-26 17:00:00,2025-12-27 13:00:00,1359.75,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,GAZP,2026-04-20 01:00:00,2026-04-24 09:00:00,-13906.1,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
H4,GAZP,2026-05-28 05:00:00,2026-05-29 01:00:00,-7254.04,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,LKOH,2024-03-22 05:00:00,2024-03-22 09:00:00,-27252.54,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry,ranging,IS
H4,LKOH,2024-03-25 09:00:00,2024-03-28 09:00:00,6359.51,WIN,osc_micro_w_entry+osc_stoch_bull_cross,volatile,IS
H4,LKOH,2024-09-17 13:00:00,2024-09-17 17:00:00,-7610.72,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
H4,LKOH,2024-10-03 13:00:00,2024-10-04 13:00:00,9004.62,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,LKOH,2025-04-09 17:00:00,2025-04-10 09:00:00,-15656.11,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,LKOH,2025-06-13 01:00:00,2025-06-15 05:00:00,17777.99,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,LKOH,2025-06-30 09:00:00,2025-07-01 05:00:00,-277.48,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,LKOH,2025-08-30 05:00:00,2025-09-01 13:00:00,-9779.66,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,LKOH,2025-10-10 05:00:00,2025-10-10 09:00:00,-13611.46,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,LKOH,2026-01-21 17:00:00,2026-01-22 05:00:00,-1192.69,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,LKOH,2026-02-10 01:00:00,2026-02-10 09:00:00,-15024.83,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,LKOH,2026-05-17 09:00:00,2026-05-19 09:00:00,12423.96,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,LKOH,2026-06-29 09:00:00,2026-06-30 01:00:00,8860.55,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MGNT,2023-09-14 13:00:00,2023-09-18 05:00:00,-6409.03,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,IS
H4,MGNT,2024-11-29 05:00:00,2024-12-02 09:00:00,41673.04,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,IS
H4,MGNT,2024-12-18 13:00:00,2024-12-19 13:00:00,-6186.33,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,IS
H4,MGNT,2025-04-08 09:00:00,2025-04-09 05:00:00,-35295.74,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,MGNT,2025-04-10 09:00:00,2025-04-10 13:00:00,-1608.4,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,MGNT,2025-06-26 05:00:00,2025-06-26 09:00:00,-8017.07,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MGNT,2025-07-14 13:00:00,2025-07-15 13:00:00,6854.25,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
